,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
Sox5,0.008143434,-0.0034648369,-0.002182108,0.0021022835,0.008302085,-0.0023759913,-0.00027926423,-0.005496926,0.0009896697,0.008365273,0.0019066854,-0.0086761955,0.0149230445,0.0071871215,0.00040671646,0.00060127256,0.0014698968,0.0041356375,0.006018222,-0.005352565,-0.004135169,-0.0050012963,-0.0042459806,-0.01123705,-0.009496503,-0.0030739238,0.004495976,-0.005500033,0.00015201759,0.007601166,-0.00244869,0.002109852,-0.00749909,-0.0017990413,-0.0016325711,-0.0031572613,0.006660724,-0.0061556287,0.008419442,0.004015751,-0.0094290795,-0.0009344739,-0.014744622,0.0045129303,0.019052435,0.00983299,0.0042743925,0.007300228,-0.0018901046,-0.0037761088
Sox6,0.032742202,-0.03257449,-0.052366234,0.038491357,0.005757316,0.009820452,-0.034642488,0.053991854,-0.021806857,0.011840289,-0.06976902,-0.046016376,0.05763939,-0.033502683,0.023944091,0.009395831,-0.049045533,0.010360858,-0.022787508,-0.038053468,0.037662737,-0.035716955,-0.047501057,0.029287033,-0.03168231,-0.027410734,0.040549908,-0.0448677,0.005505954,0.07698664,0.015195938,-0.035689104,-0.06273705,-0.042711355,-0.040588576,0.02667712,-0.03687898,0.049194813,-0.04050956,-0.04109592,-0.0071295975,-0.0043901335,-0.07770649,0.031035544,0.039655685,-0.052355416,0.017857324,-0.019569121,-0.012883155,0.018083293
Sp8,0.0015719922,-0.007159553,0.0007814219,0.0038768735,-0.0021346642,-0.010694112,0.0011692736,0.003223095,-0.00063629105,0.002622342,-0.0063398816,0.0015382643,0.010477687,0.0045816754,0.0035281156,-0.0031171953,-0.0042587435,0.00017444555,-0.013535565,-0.005585793,-0.005681238,-0.0038895966,-0.009042157,-0.0020258126,0.008599367,0.000244896,0.008283441,-0.0024069154,-0.0056816977,0.005599222,-0.008976328,-0.0067780665,-0.008422793,0.00448341,-0.0053089806,0.0015841173,-0.002073408,-0.0036398098,0.00953058,0.010841377,0.00062347786,0.008396066,0.0037202996,-0.0063533722,-0.0054298365,0.005794923,-0.005026815,0.0021232478,-0.009740133,0.0035738219
Sp9,0.0025342598,-0.0023730022,0.010319647,0.0008977698,-0.00022078423,0.018289836,-0.0046313386,-0.0038671696,-0.0003792932,0.000878239,0.0043513337,0.0022781547,-0.0021509535,0.0005763177,0.0033491226,-0.007706953,-0.005071448,0.009408246,-0.0052236742,0.00089150504,-0.007204858,0.0041010696,-0.0020903954,0.012720756,-0.0057878983,-0.0047203396,-0.0029206614,-0.0049862536,-0.0006306469,0.008043329,-0.0043559987,0.0012522828,0.0055305767,0.0045843553,-0.005641637,0.00070696324,-0.005409297,0.007343964,-0.008398031,-0.0029954333,0.011132171,-0.0060758637,0.0020966711,-0.010744157,-0.0068103485,0.0022305052,0.007104441,0.0069674863,-0.007228017,-0.00070298556
Spock3,0.0777819,-0.044577703,-0.18492542,0.092727,0.059997346,-0.01711378,-0.026112119,-0.054816358,0.048435844,0.00464,0.13647382,-0.07394174,-0.16798435,0.0556155,-0.17459029,-0.009558038,0.059772402,-0.07735223,-0.06098863,-0.053509943,-0.09582891,0.030479172,0.04170362,0.1569237,0.012557684,0.20071802,-0.0012914932,0.10272254,-0.042617097,0.116677746,0.15918432,0.1782413,0.03106495,-0.008497891,0.1075874,0.17382401,-0.10906768,0.07716774,-0.07962738,0.123215586,0.08010395,-0.06042138,0.060115464,-0.08015829,0.041213784,-0.30304962,0.04501801,-0.061993532,-0.046510093,0.05866494
Spp1,-0.005155991,-0.009953937,-0.0072860927,-0.0089106755,0.0091015715,0.0032532823,-0.008884714,-0.006274628,0.0044740215,0.0067843855,0.0031023098,0.0052098664,-0.006024119,0.0081478935,-0.021593168,-0.010125334,-0.010512582,-0.019907188,-0.0023542948,-0.009793027,0.006597739,-0.0075818687,-0.0064355074,0.008230266,0.0010520461,0.024128914,0.0155794155,-0.004199331,0.0048361206,-0.0015814162,-0.00073453964,-0.020207467,0.003320595,0.0007815589,0.006499653,-0.015286544,0.001676958,-0.0053060744,-0.013721111,0.011713662,-0.017266646,0.0021265908,-0.0085529955,0.006752512,0.012654065,0.011982763,-0.0044001285,-0.018785678,0.0033314256,-0.009854478
Sstr2,0.0068119117,-0.033419,0.030363025,0.0038700579,0.009264722,0.009708272,-0.02574689,0.016480686,0.001773537,-0.034447096,0.0051837126,-0.027315324,0.020774521,-0.009759715,0.048384976,-0.015875908,0.016817866,0.0423069,-0.03080546,-0.0016932187,-0.029345918,-0.040282764,-0.008835514,0.010370679,0.0025652514,0.02028683,-0.015702292,0.016576676,-0.05658183,-0.020078838,-0.02569094,-0.04364776,0.039477266,-0.015205075,0.030926809,-0.0019357763,-0.010377765,-0.044849176,0.010084915,0.009711409,-0.014364958,0.0045796577,-0.024163596,-0.024424149,-0.0020302702,-0.008005979,0.046501506,0.03272753,-0.05144546,-0.042629946
St18,0.004538033,-0.0034815082,-0.0042533516,-0.0039678803,0.004287234,0.01000043,0.018680006,0.017327052,-0.0027162214,0.0053738765,0.005242756,0.009866108,0.008224225,0.0029768373,-0.00318344,0.01075782,0.0015916519,0.0004893332,0.010624725,-0.00393319,-0.01115886,-0.0024581857,-0.0013617596,0.0026570943,0.00087472727,-0.0016773704,0.006112385,-0.0052001346,0.0047774855,0.0020462698,0.013451125,0.00894515,-0.005342297,0.003906778,0.008996304,0.013621413,-0.0115244975,0.0029422897,0.0012931218,-0.014131772,-0.0043387283,-0.011070784,-0.0053899307,-0.0034508826,-0.002704056,0.014395893,0.009047868,0.00085185375,0.0041903006,0.0031652246
St6galnac5,-0.041737624,-0.12936884,-0.029634627,-0.10912451,-0.05915373,0.009061283,0.010377683,0.09117086,0.053203728,0.0463887,-0.07696921,-0.015247353,0.13514203,-0.11325695,-0.08639161,-0.022252161,-0.043224163,-0.04345429,0.0866022,-0.0829993,-0.0076205027,-0.16193609,0.011515635,-0.15203895,0.22432037,-0.09853378,-0.045015384,-0.007963621,-0.050806016,-0.112699814,0.049185704,-0.13312484,0.26751143,0.0042373333,-0.05743213,0.0811257,0.004267521,-0.029659472,0.0030906666,0.012948722,0.046114195,-0.0020187907,-0.17260411,0.054436617,-0.10131881,0.13573386,-0.1264388,0.07846072,-0.007873274,-0.0446305
Stum,0.07792639,-0.08911966,-0.13355716,0.13104364,-0.11513064,-0.004453582,-0.07861187,0.07053452,-0.09942555,-0.026162894,-0.029339788,0.13329752,0.05997513,0.06709325,-0.040624633,-0.03770312,0.08098427,0.016092783,0.04548347,0.06799626,0.025617115,-0.030880364,-0.03170821,-0.058213905,-0.009565011,0.076640956,0.04331722,-0.12218843,-0.06089436,0.007093462,0.03582724,0.002484897,0.079645135,0.007296521,-0.102744006,-0.053321518,-0.08400946,-0.051266655,-0.097972244,0.074252516,0.09589946,-0.028277665,-0.1861643,-0.11993968,0.094961524,-0.21093555,-0.15013814,0.05782537,0.030056447,-0.2200119
Stxbp6,-0.017517118,-0.023185374,-0.014262518,-0.0087078605,0.0098943245,-0.0010587027,0.013659095,0.004881836,0.03783915,-0.017921815,0.018585904,0.0057527106,-0.011129113,-0.01837984,-0.005578153,0.00964632,-0.0047326908,-0.003415617,0.0051261564,0.005509792,-0.025047949,-0.0023227662,0.008047798,0.0015151798,-0.0028365143,-0.0063676755,-0.024645086,-0.009675794,0.009069879,0.023250597,-0.0032268534,0.012018206,0.0053885058,0.00893735,0.00090907735,-0.009709412,0.0011297632,0.0039916756,0.0019858873,0.008766459,0.0040468257,0.03208465,0.011446931,0.00055222027,0.009027227,0.0018399563,0.010190313,-0.03402217,-0.004254328,0.012773855
Sulf1,-0.000426639,-0.013902431,0.00697008,0.0018028216,0.008416506,-0.0074161296,-0.007929835,-0.0051011974,-0.016086943,-0.0067872168,0.0002392335,-0.0062832143,0.008458968,-0.016142983,-0.00041221158,-0.00071474095,-0.015594068,0.005979326,0.012522472,0.022160966,-0.011470543,-0.0052327667,0.00076496875,-0.017918259,-0.02188146,-0.0037508572,0.001694947,-0.02105862,0.0028434885,-0.021589639,-0.0036569913,-0.017109962,0.007487482,-0.0028781274,-0.009106055,0.0052584535,0.001507394,0.00525102,-0.012558941,0.00041133125,-0.0134627875,0.010619083,-0.0016599786,0.0076102633,0.007162835,-0.019472059,-0.053960655,-0.0049991724,-0.01723944,0.008575193
Sv2c,0.010140791,-0.003548303,-0.013737567,0.006930965,0.011989675,-0.0017157929,0.0006331423,0.0037944992,0.016004035,0.013268984,0.012038196,-0.019051101,0.008429909,0.0032844197,-0.0059475177,-0.0041158274,0.008546273,0.011286862,-0.002001323,0.0016953903,0.0087757055,0.011002528,-0.008875977,0.014466757,0.009201825,0.012145062,-0.013495198,0.011065986,-0.017333066,-0.012447033,-0.0015151068,-0.01974796,-0.005447698,-0.024013262,-0.022581827,-0.009435405,0.016206829,-0.004064411,0.00066787377,-0.013336909,-0.003918485,-0.0030726101,0.00085056736,-0.020799175,-0.011612523,-0.0006501386,-0.0075224405,0.023607325,0.003500866,-0.0006285878
Syndig1,0.017007105,-0.012646278,-0.019287242,0.0006603943,0.02487874,0.023587136,-0.032689046,0.005468216,0.014322245,0.016742371,0.0013023227,0.008654602,-0.042341292,-0.03272187,-0.046557765,-0.014270793,-0.016083745,0.020964189,0.011473764,0.007276932,-0.008885068,-0.03858565,-0.026822308,-0.00823958,-0.04006897,0.011797767,0.0020578604,0.027219132,-0.00863441,-0.010473894,0.02635411,0.011340826,-0.015602985,-0.018585602,-0.046961408,0.006931346,0.03374539,0.014582999,0.021608884,0.064144164,0.021356294,-0.012897206,0.06258397,0.012282584,-0.015756715,0.026948515,-0.017635817,0.024769021,-0.023763089,0.0075822305
Syndig1l,-0.042318266,-0.07073232,0.08888465,-0.18703243,0.029015172,-0.2764654,-0.05260442,0.027233971,-0.18643208,-0.07286722,0.008552401,-0.05146054,-0.014850572,0.16526757,-0.2526534,0.07397085,0.18070972,0.075156614,-0.25091922,0.22795705,0.24924995,-0.07442782,-0.19111949,0.012891737,-0.005946159,-0.03004627,-0.069477044,0.21325368,0.1262047,0.004707513,-0.14667508,-0.06503964,-0.080156945,0.1654961,0.02553392,0.029416516,0.11828214,0.0023607537,0.019909147,-0.15778658,0.07249309,0.0067183524,-0.06287951,0.09292428,0.067607045,-0.054485552,0.09619139,0.021167189,0.00015259534,0.00096527487
Synpr,0.0019460317,-0.015110101,0.010947566,-0.00065233087,0.007219211,0.007487204,-0.007233471,0.0020908916,-0.0069628223,0.021189282,0.02184994,0.009066144,-0.0030316217,0.0014472349,0.001290826,-0.0035122111,0.014960136,0.007835907,0.006511427,0.008572989,0.0019859893,-0.023425363,-0.0026867054,-0.0021374142,-0.0016050654,0.0040326044,0.0051850025,0.0066044144,0.008086797,-0.006134649,0.011539526,-0.012224356,-0.00033124525,-0.002018102,0.0119951125,0.0077033835,0.01548168,-0.0025058244,-0.0016110102,0.011610309,-0.008784853,0.0016813292,-0.0007319808,-0.03181937,0.0012642941,-0.020814853,-0.008671795,0.007895744,0.010500738,-0.015611512
Syt10,-0.040162496,-0.072663926,0.081117414,0.027321965,0.011818312,0.067323156,-0.07546875,-0.021740092,-0.07579713,0.004846892,-0.009308389,-0.036662407,-0.03344712,-0.065703265,-0.035507977,0.11327718,0.025837587,-0.044076446,0.08419552,-0.045650374,0.006893254,-0.031064274,-0.02581474,-0.03581677,-0.07703927,-0.014043607,0.018356007,0.03507431,-0.007522231,0.007267804,-0.036488827,0.03795412,0.031927623,-0.0069913077,0.005033396,0.05778924,-0.020419933,-0.01165119,0.050184228,-0.021776143,-0.026896296,0.0523681,0.0140252635,0.082747795,-0.0032247975,-0.021124128,-0.13065824,-0.09000184,0.10991501,-0.023188468
Syt17,-0.03391222,-0.08826198,0.014602616,-0.059305135,0.0054891263,0.047174014,-0.038962394,0.019679144,-0.012286993,-0.014482479,-0.003703014,0.007385161,0.006102377,-0.021372607,-0.037963036,-0.008957118,-0.09927352,0.012473714,0.040943485,-0.03310543,0.010112869,-0.06343373,-0.012799018,-0.021243606,-0.021069821,0.06509083,-0.034248285,0.0029702054,0.013023911,-0.019637778,-0.060537275,0.052643713,0.03090622,-0.064520925,-0.03886411,0.016596304,0.025461633,-0.0072423583,-0.07904169,0.02098995,-0.06373754,0.123527825,-0.060648058,0.053813506,0.030896468,-0.04105341,-0.04105076,-0.07214795,0.058792457,-0.05475566
Syt2,0.011038929,0.0012067171,-0.0049568815,0.00953841,0.025731955,-0.0007162886,-0.00397669,0.002974957,0.032670606,0.012177034,0.02488298,0.0051261196,0.019754792,-0.011474671,0.009163907,0.004180249,-0.0031435539,0.013936464,0.0049191066,0.021841763,0.006165566,0.021075228,-0.022042967,0.009653139,-0.013906868,-0.0062648063,0.0008027816,0.008011006,0.012728459,0.00896418,0.0134250345,-0.00029455192,-0.0032655643,0.0010020077,0.0035615477,0.0012203071,-0.005583653,0.0054102335,-0.012059387,0.005622875,0.01114451,-0.01865684,-0.015906716,0.0128279375,-0.012631157,0.030703194,-0.00064275786,-0.0147377085,0.0021770485,0.00038470235
Syt6,0.0003109798,-0.005448437,0.0012927044,0.005464917,0.022219965,0.002495548,-0.0027659966,0.008625494,0.027160147,0.010905872,-0.011034043,-0.01581921,-0.009576962,-0.012470923,0.0068150125,-0.0017563727,0.018013047,-0.000120264966,-0.0009876346,-0.00021521313,-0.003432852,-0.0044875173,-0.01937585,0.0013214113,-0.011871601,0.011029879,-0.0026781664,0.020027626,0.0138900755,-0.0016037324,-0.015677905,-0.0018770597,-0.009277945,0.0065212986,-0.012559983,-0.0022832495,-0.00902286,-0.0015798169,-0.010583259,-0.0275487,0.029102977,-0.01070312,-0.013176855,0.0011740755,0.016509179,-0.004068114,-0.0060562394,-0.0162657,0.009436335,-0.008089835
Sytl5,0.009785472,-0.010661367,0.00056581583,-0.001996309,0.009210175,0.008043413,-0.0043677185,0.005425388,-0.00921785,0.0015910517,-0.0040011466,0.012789156,0.019559968,0.007511558,-0.0035885065,-0.007143129,-0.02464922,0.0010600772,0.0036218627,-0.011605443,-0.0065663103,0.004593455,0.0029934833,-0.007731887,-0.0051426366,-0.0060436944,-0.002176083,0.0033450068,0.010190888,-0.0033901862,0.0152698215,-0.0028773288,0.0003863855,0.03029359,0.006999647,0.010044084,0.0135215465,-0.016921468,-0.00410433,0.00032474892,-0.012263108,0.011319188,-0.0059987307,-0.01691144,0.0036426773,0.02985162,-0.013169577,-0.0067351684,0.008788395,-0.021513198
Tac1,0.0014853268,-0.0049273674,-0.0017583043,0.0010869284,-0.0041958718,-0.0017073452,-0.003353913,-0.0052700173,0.002816184,0.0004991458,0.0012249588,0.0030807056,0.0004296589,0.006038687,-0.0052243187,0.001003676,0.01209827,0.003400606,-0.0015655139,-5.8605365e-05,0.0022938317,-0.0040509417,0.0112519795,-1.6489486e-05,0.009985616,-0.0033666373,-0.008511263,0.0018954817,0.010301634,-0.010951022,-0.009338932,0.0074225552,0.0037535683,-0.0031341165,0.009083399,-0.0006315969,0.0035723373,0.004485421,-0.0005535255,0.010461643,0.00712324,0.001174367,-0.006905486,0.0056951605,-0.0012510794,-0.00478849,0.002989734,0.0035116756,-0.006742803,-0.0069929264
Tacr3,-0.010744165,-0.028524464,0.016262863,-0.0021402985,0.025564667,-0.028117659,-0.01363322,-0.0041905604,-0.031540126,-0.021023829,0.003084275,0.003618898,0.008577728,-0.016380332,-0.008261358,0.007471122,0.006954561,0.011465614,0.0364904,0.024726087,-0.005915097,0.010388507,-0.011549359,0.0033162686,0.0002469522,0.010742657,0.00045499828,-0.032923397,0.003089798,-0.0042842026,0.017836662,0.024452154,0.017212354,0.009394055,-0.028410777,0.019820988,-0.016793642,-0.0025250006,0.011134481,-0.001163525,0.03459259,-0.026013728,0.017965544,-0.028173996,-0.04955267,0.008443318,0.00010325108,0.028723152,0.016621416,0.0036872728
Fam19a1,0.0040671052,-0.008444453,0.0070677763,0.007873054,0.010844616,0.011993099,-0.012957235,-0.0019230243,-0.0013345237,0.01860639,-0.0032027946,-0.004188807,-0.021886187,0.008745083,-0.01608355,0.0022906736,0.0017127879,-0.015174958,-0.0123314215,-0.01471336,0.0003217202,-0.0015831469,0.0063452576,-0.0018006695,0.002714139,-0.016922858,0.0022379186,0.00051395496,0.010762314,0.0074828416,-0.026620518,0.011101777,0.0065505626,0.001414585,-0.011329967,0.0021445788,0.0025961343,-0.010898281,-0.0040415376,-0.0026734022,0.016166896,0.010831119,-0.013999627,0.012458577,0.003160675,0.0062946663,0.013734333,-0.009307178,-0.003154609,0.025425341
Fam19a2,0.06699924,-0.043524124,0.041650448,-0.047243793,-0.015841445,-0.16104104,0.042539094,0.0047549424,0.120360866,-0.17002371,0.06481763,0.010655245,-0.13889953,-0.06089244,-0.028718079,0.16008964,0.035896704,-0.12886517,-0.032976035,0.06918934,-0.0018042166,-0.12837072,0.008886384,0.010258125,-0.057210114,0.1944109,0.31831557,0.08825865,0.046327736,-0.08989217,0.033749912,-0.0415404,0.047549672,0.046325937,0.018501874,0.002644904,-0.022813978,0.028963402,0.02267562,0.17206639,-0.29425496,-0.25210094,-0.16662496,0.0849887,0.07568379,0.18815097,-0.057138115,0.01201299,-0.16373639,0.07533066
Tanc1,0.08551649,-0.14045715,0.02819065,-0.032260694,-0.031913787,0.042973265,-0.03951728,0.028498366,-0.11581475,-0.0676201,-0.0968896,0.03885874,0.062507,0.07128455,0.10776756,0.07449234,0.015805947,-0.18531929,-0.015702082,-0.02890397,0.1152136,0.11278832,-0.07499328,-0.066351965,0.09998221,-0.080458775,0.2150495,-0.03910545,-0.08241864,0.11565313,0.03309876,-0.16682202,-0.008610409,0.10197197,0.1132726,-0.062197566,-0.0578601,0.013791412,0.1532914,-0.17626187,-0.15822157,-0.16140161,0.12991822,0.021171886,-0.16457944,-0.06487526,0.05826591,-0.076591305,-0.06821037,0.045497075
Tbr1,0.0013653534,-0.015423835,0.009144478,-0.0022561187,0.004699063,-0.0066014933,-0.0032318707,-0.0038949768,0.0018333315,0.010974699,0.014335438,0.007111519,0.006284517,-0.0092315255,-0.004385038,-0.022069251,-0.018458981,-0.01234383,0.004918056,-0.007840369,-0.0026035244,-0.0076004933,-0.01429306,-0.005439124,-0.021361962,-0.0029767165,0.0059717894,0.0070390888,0.020095967,0.0013316844,-0.013249383,-0.017095538,-0.008161892,-0.004903305,0.00017065881,0.013997995,0.0060743657,-0.003742583,0.0047234185,-0.012041207,-0.021092033,-0.0006127526,-0.006850076,-0.009413058,0.022533815,0.006217773,-0.014779615,0.014704395,0.014998503,-0.012447103
Tbx3,0.019554075,-0.0012868339,0.0055453125,0.0041560815,0.025233906,-0.007080669,-0.0056485627,-0.00152278,-0.015052066,0.005296417,-0.0050563375,-0.016814189,-0.031609546,0.009723086,0.01709999,-0.037237927,-0.0007784464,0.0066015013,0.037477538,0.04003244,-0.040198293,-0.011405425,-0.017026309,0.022693025,0.045058597,-0.03595226,0.028589904,0.0062462543,0.002901097,0.007022116,-0.012398812,-0.005012017,-0.008708044,-0.026806124,0.012194537,0.009753229,-0.004688801,0.029282963,-0.019924713,-0.0062817,-0.012688927,-0.019808017,0.033122826,0.0015827694,-0.007479648,-0.015399594,-0.026496677,0.03601814,0.0060829767,0.03568235
Tcerg1l,-0.014072328,-0.020640502,0.020085974,-0.0070641357,0.014056827,-0.031058619,-0.0016979524,0.01906747,0.00068344845,0.038540903,-0.027092688,-0.03489528,-0.0008193307,-0.0068899826,0.04210533,0.013702282,-0.017478554,-0.0016734477,-0.01685415,-0.016878687,-0.007069593,0.0065252003,-0.0275635,-0.0156138595,0.0055290232,-0.0073985714,0.0046424023,-0.018349104,-0.015745912,-0.0151874935,0.011336594,0.0019049258,-0.052304126,-0.013011983,-0.015188138,-0.021100331,-0.013774851,-0.00040500425,-0.039608907,-0.00024665147,-0.009089831,0.005882114,-0.028223312,-0.00569242,-0.035317365,0.0067402334,0.009162307,0.0016130824,-0.06918894,-0.009576475
Tcf7l2,0.055620387,-0.12486862,0.041702576,0.014049329,-0.081567146,0.019660132,-0.15403369,0.11967007,-0.045859717,-0.054558966,-0.034175105,0.16558123,0.021972273,0.02877407,-0.036864888,0.037869807,0.0350599,-0.00039411572,0.010418101,0.016648548,0.06734614,0.015896063,-0.030545926,-0.050301474,-0.005298993,0.035819203,0.02789624,-0.019736802,0.013156895,0.022135347,-0.012838249,-0.023077773,-0.04449534,-0.048184533,0.0010795979,-0.013306614,-0.064566925,0.021932565,-0.041979298,0.044387344,0.036906168,-0.055935036,-0.018771566,-0.112059206,0.027949225,-0.04816021,0.06817131,0.015548166,0.015623644,0.01529666
Tekt5,0.0047901236,-0.032836944,-0.009894364,-0.010635463,-0.029400792,0.034413856,-0.004186853,0.0022949495,0.023482284,-0.014688507,0.0120050665,0.019793725,-0.06104698,-0.018835966,-0.038411196,0.00081726396,0.009104637,0.09298947,-0.025668522,0.0037620442,0.06206475,-0.019930419,0.021123815,-0.023567053,0.004598981,-0.06501218,-0.05871943,-0.012860681,-0.050485443,-0.018118825,0.014094015,0.07924071,0.0062796758,-0.033408035,-0.026778555,0.04985883,-0.02511062,-0.02827666,0.06935976,-0.0022734543,-0.043675277,-0.10990967,0.09891787,-0.018288178,0.003218349,0.021238698,-0.0022856947,-0.01251905,-0.054438595,0.053224392
Tgfb3,0.037841488,-0.03259782,0.0034815061,-0.053002633,0.03878891,0.017117413,0.037462916,-0.043565832,-0.044793982,-0.056372114,-0.048746586,-0.03795796,0.013487408,-0.016568847,0.065462776,-0.07236886,0.048645984,0.076379165,0.01739519,0.035172135,0.009061845,-0.0463411,-0.0050469763,-0.09764272,-0.048726283,0.07637817,-0.018692013,0.08268851,0.026774336,0.04780187,-0.057739623,-0.06182887,-0.0032556767,-0.17700145,0.059815694,0.0155495,-0.031044785,-0.12491192,-0.08982526,0.08996454,0.0630227,-0.05711698,-0.065280765,-0.002932176,0.12099522,0.037393764,0.02025425,0.09256453,0.32439342,0.024573736
